ID;City;Year;Needstates;Day#Daypart;NeedstateGroup
813930;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
813940;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
813950;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814005;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814010;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814011;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814014;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814041;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814047;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814071;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814156;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814276;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814486;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814651;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814686;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814781;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
814827;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815438;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815453;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815455;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815639;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815641;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815653;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815658;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815670;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815803;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
815899;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816052;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816091;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816092;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816107;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816135;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816148;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816196;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816248;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816251;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816254;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816276;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816362;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816444;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816555;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816565;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816649;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816880;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
816940;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817470;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817471;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817476;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817559;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817646;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817681;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817815;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817899;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817911;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817993;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
817996;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818009;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818013;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818028;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818139;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818142;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818185;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818208;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818268;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818269;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818355;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818368;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818461;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818464;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818466;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818468;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818574;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818578;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818733;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818735;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818739;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
818777;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819385;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819429;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819555;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819569;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819761;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819850;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819896;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819927;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819966;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
819998;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
820047;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
820073;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
820079;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
820227;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
820255;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
820257;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
820349;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
821745;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
821747;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
821748;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
821882;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
821891;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
822155;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
822366;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
822368;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
822520;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
822603;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
823425;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
823525;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
823663;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
823665;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
823827;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824024;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824105;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824171;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824229;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824556;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824578;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824631;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
824734;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
825200;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
825313;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
825588;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
825589;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826175;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826193;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826302;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826368;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826414;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826437;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826670;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826702;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826703;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826705;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826709;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826715;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826750;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
826991;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
827617;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
827641;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
827711;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
827732;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
827777;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828241;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828245;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828258;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828262;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828264;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828268;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828322;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828353;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828355;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828499;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828500;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828531;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828657;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828713;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828866;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
828868;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829177;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829208;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829209;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829324;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829591;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829843;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829974;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829975;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
829976;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830193;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830288;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830290;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830291;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830369;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830373;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830501;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830531;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830595;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830611;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830680;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830681;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830876;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
830995;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831007;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831365;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831368;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831372;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831563;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831686;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831707;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831775;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
831840;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
832228;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
832796;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
832856;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
832864;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
832871;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
832947;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
833228;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
833234;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
833319;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
833321;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
853766;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
853808;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
853862;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
853864;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
854077;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
854158;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
854855;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
854861;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
854872;Hà Nội;2019;Socializing with friends;Weekdays;Socializing
725466;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
727219;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
728002;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
728177;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
730445;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
730472;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
731148;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
731273;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
731481;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
732719;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
733720;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
733736;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
733985;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
734152;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
734310;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
734740;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
735043;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
736421;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
736777;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
736894;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
737514;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
737758;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
738435;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
738678;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
739061;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
739475;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
739684;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
741655;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
744018;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
746310;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
746594;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
747293;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
747383;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
747544;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
748086;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
748184;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
748185;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
748807;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
749897;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
749904;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
750065;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
758618;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
758753;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
758905;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
759443;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
764370;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
764703;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
765501;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
765811;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
767878;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
769476;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
769866;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
770588;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
777899;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
778086;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
779000;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
779002;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
780422;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
780830;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
780835;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
781110;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
781266;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
781338;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
781753;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
782267;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
782281;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
782322;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
783382;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
783442;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
783614;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
783618;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
784403;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
785671;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
785740;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
786408;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
786479;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
786613;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
786870;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
786922;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
786936;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
786990;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
787127;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
787135;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
787887;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
787910;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
788645;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
788908;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
788931;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789261;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789386;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789440;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789625;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789631;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789761;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789765;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789857;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
789917;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
790075;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
790326;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
790336;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
790347;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
791725;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
791779;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
791788;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792019;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792058;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792069;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792146;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792291;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792588;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792655;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792772;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792784;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792789;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792790;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792860;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792866;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792912;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792914;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792922;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
792924;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
793043;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
793209;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
793394;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794171;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794175;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794179;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794505;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794595;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794606;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794784;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
794862;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
795105;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
795238;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
795282;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
795580;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
796405;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
796909;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
796914;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
796944;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
797233;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
797241;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
797512;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
797893;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
799034;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
799614;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
799972;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
799979;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
800056;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
800091;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
800712;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
800715;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
800856;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
801102;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
801291;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
801571;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
802412;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
802658;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
803106;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
803504;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
803628;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
803638;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
803701;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
804174;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
805622;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
805639;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
805687;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
805746;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
805764;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
805967;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
806057;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
806179;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
806218;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
806343;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
806375;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
806463;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
807378;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
807693;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
808769;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
808777;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
808794;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
808795;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
808964;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809409;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809611;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809819;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809912;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809928;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809946;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809949;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809953;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
809963;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
810114;Hà Nội;2019;Socializing with friends;2 PM - before 5 PM;Socializing
