ID,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Brand_Likability,Weekly,Daily,Fre#visit,PPA,Spending,Segmentation,NPS#P3M,NPS#P3M#Group
793176,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793209,Aha Cafe,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793209,Cộng Cà Phê,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793209,Highlands Coffee,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793209,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,6,25.0,150,Seg.02 - Mass Asp (VND 25K - VND 59K),6,Detractor
793209,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793209,Street,true,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793209,Trung Nguyên,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793220,Mê Trang,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793220,Street,true,true,true,true,true,true,Applicable,Applicable,30,16.0,480,Seg.01 - Mass (<VND 25K),0,Detractor
793220,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793360,Mê Trang,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793360,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,10,60.0,600,Seg.03 - Premium (VND 60K - VND 99K),6,Detractor
793360,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,10,50.0,500,Seg.02 - Mass Asp (VND 25K - VND 59K),0,Detractor
793360,Street,true,true,true,true,true,true,Applicable,Not Applicable,10,40.0,400,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
793360,Trung Nguyên,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
793388,Aha Cafe,false,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793388,Cộng Cà Phê,true,true,true,true,true,true,Applicable,Not Applicable,4,50.0,200,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
793388,Highlands Coffee,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
793388,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793388,Starbucks,true,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793388,Street,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793388,The Coffee House,true,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793388,Trung Nguyên,false,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793388,Urban Station,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793394,Aha Cafe,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793394,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,2,30.0,60,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
793394,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,1,40.0,40,Seg.02 - Mass Asp (VND 25K - VND 59K),0,Detractor
793394,Street,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793394,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Cheese Coffee,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Effoc,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Highlands Coffee,true,true,true,true,true,true,Not Applicable,Not Applicable,3,40.0,120,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
793424,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,1,40.0,40,Seg.02 - Mass Asp (VND 25K - VND 59K),0,Detractor
793424,Passio,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Phúc Long,true,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
793424,Starbucks,true,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
793424,Street,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
793424,The Coffee House,true,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Trung Nguyên,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Urban Station,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793424,Viva Star,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793456,Highlands Coffee,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
793456,Milano,true,true,true,true,true,true,Not Applicable,Not Applicable,1,17.0,17,Seg.01 - Mass (<VND 25K),8,Passive
793456,Mê Trang,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793456,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,3,20.0,60,Seg.01 - Mass (<VND 25K),7,Passive
793456,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,1,20.0,20,Seg.01 - Mass (<VND 25K),0,Detractor
793456,Trung Nguyên,false,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793458,Cộng Cà Phê,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793458,Highlands Coffee,true,true,true,true,true,true,Not Applicable,Not Applicable,1,49.0,49,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
793458,Milano,true,true,true,true,true,true,Applicable,Not Applicable,7,15.0,105,Seg.01 - Mass (<VND 25K),8,Passive
793458,Mê Trang,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793458,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,1,20.0,20,Seg.01 - Mass (<VND 25K),0,Detractor
793458,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793458,Street,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
793458,The Coffee House,true,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793458,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793461,Aha Cafe,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
793461,Cộng Cà Phê,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793461,Highlands Coffee,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
793461,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,4,50.0,200,Seg.02 - Mass Asp (VND 25K - VND 59K),5,Detractor
793461,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793461,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793461,Starbucks,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793461,Street,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793461,The Coffee House,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793461,Trung Nguyên,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793464,Milano,false,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793464,Mê Trang,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),5,Detractor
793464,Street,true,true,true,true,true,true,Applicable,Applicable,30,12.0,360,Seg.01 - Mass (<VND 25K),0,Detractor
793475,Highlands Coffee,true,true,true,true,true,true,Not Applicable,Not Applicable,3,45.0,135,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
793475,Milano,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),4,Detractor
793475,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,37,30.0,1110,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
793475,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,30,30.0,900,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
793475,Other 3,false,false,false,false,false,false,Not Applicable,Not Applicable,30,30.0,900,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
793475,Starbucks,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
793475,Street,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),10,Promoter
793475,The Coffee House,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
793475,Trung Nguyên,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793485,Milano,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793485,Mê Trang,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793485,Nia cafe,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793485,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,30,10.0,300,Seg.01 - Mass (<VND 25K),0,Detractor
793485,Street,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793485,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793485,Đen Đá,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793489,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,10,15.0,150,Seg.01 - Mass (<VND 25K),0,Detractor
793489,Street,true,true,true,true,true,true,Applicable,Applicable,30,8.0,240,Seg.01 - Mass (<VND 25K),5,Detractor
793545,Aha Cafe,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Cộng Cà Phê,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Highlands Coffee,true,true,true,true,true,true,Not Applicable,Not Applicable,3,40.0,120,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
793545,Mê Trang,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Phúc Long,false,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Street,true,true,true,true,true,false,Not Applicable,Not Applicable,1,25.0,25,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
793545,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Trung Nguyên,false,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793545,Đen Đá,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793568,Highlands Coffee,false,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793568,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793568,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,4,32.0,128,Seg.02 - Mass Asp (VND 25K - VND 59K),0,Detractor
793568,Street,true,true,true,true,true,false,Not Applicable,Not Applicable,1,15.0,15,Seg.01 - Mass (<VND 25K),9,Promoter
793568,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793569,Cộng Cà Phê,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793569,Highlands Coffee,true,true,true,true,true,true,Not Applicable,Not Applicable,1,49.0,49,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
793569,Milano,true,true,true,true,true,true,Applicable,Not Applicable,4,17.0,68,Seg.01 - Mass (<VND 25K),7,Passive
793569,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,5,20.0,100,Seg.01 - Mass (<VND 25K),0,Detractor
793569,Starbucks,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793569,Street,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
793569,The Coffee House,true,true,true,true,true,true,Not Applicable,Not Applicable,2,60.0,120,Seg.03 - Premium (VND 60K - VND 99K),8,Passive
793569,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793579,Highlands Coffee,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),6,Detractor
793579,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793579,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,6,15.0,90,Seg.01 - Mass (<VND 25K),0,Detractor
793579,Passio,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793579,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793579,Street,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793579,The Coffee House,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793579,Trung Nguyên,true,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793585,Highlands Coffee,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793585,Milano,true,true,true,true,true,false,Not Applicable,Not Applicable,1,17.0,17,Seg.01 - Mass (<VND 25K),7,Passive
793585,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,4,20.0,80,Seg.01 - Mass (<VND 25K),0,Detractor
793585,Street,true,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
793585,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793585,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793902,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793902,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793902,Passio,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793902,The Coffee House,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793902,Trung Nguyên,true,true,true,true,true,true,Applicable,Not Applicable,10,20.0,200,Seg.01 - Mass (<VND 25K),9,Promoter
793902,Viva Star,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Aha Cafe,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Highlands Coffee,true,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Laha Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Milano,true,true,true,true,true,false,Applicable,Not Applicable,10,16.0,160,Seg.01 - Mass (<VND 25K),8,Passive
793939,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,20,15.0,300,Seg.01 - Mass (<VND 25K),8,Passive
793939,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Other 3,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Passio,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Street,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,The Coffee House,false,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,The Cups Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Thức Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Viva Star,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793939,Đen Đá,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Laha Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Milano,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,8,15.0,120,Seg.01 - Mass (<VND 25K),9,Promoter
793942,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Other 3,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Passio,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Street,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Trung Nguyên,false,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Viva Star,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
793942,Đen Đá,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794003,Aha Cafe,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794003,Long Cafe,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794003,Mê Trang,false,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794003,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,60,10.0,600,Seg.01 - Mass (<VND 25K),0,Detractor
794003,Street,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
794003,Trung Nguyên,false,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794003,Đen Đá,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794115,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794115,Street,true,true,true,true,true,true,Applicable,Not Applicable,10,12.0,120,Seg.01 - Mass (<VND 25K),0,Detractor
794115,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794115,Trung Nguyên,true,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794115,Viva Star,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794157,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794157,Milano,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794157,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
794157,Other 2,false,false,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794157,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794157,Street,true,true,true,true,true,true,Applicable,Not Applicable,12,15.0,180,Seg.01 - Mass (<VND 25K),9,Promoter
794157,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794157,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794157,Viva Star,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794171,Aha Cafe,true,true,true,true,true,true,Applicable,Not Applicable,4,40.0,160,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
794171,Cộng Cà Phê,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
794171,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794171,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794171,Starbucks,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794171,Street,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794171,The Coffee House,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794171,Trung Nguyên,true,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794171,Urban Station,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
794175,Aha Cafe,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
794175,Cộng Cà Phê,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
794175,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794175,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,5,40.0,200,Seg.02 - Mass Asp (VND 25K - VND 59K),0,Detractor
794175,Starbucks,true,true,false,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794175,Street,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794175,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794175,Urban Station,false,true,true,false,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
794177,Aha Cafe,true,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
794177,Cộng Cà Phê,false,true,true,true,false,true,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
794177,Other 1,false,false,false,false,false,false,Not Applicable,Not Applicable,3,40.0,120,Seg.02 - Mass Asp (VND 25K - VND 59K),0,Detractor
